ID	Sites	Abundance
59777186ad2e0947e97615b5d6225136	Fecal	0.008391369
8135beec331a8d558070c38b580e4b8e	BAL	0
8135beec331a8d558070c38b580e4b8e	Saliva	1.86E-05
8135beec331a8d558070c38b580e4b8e	Oroph	4.75E-06
8135beec331a8d558070c38b580e4b8e	Nasal	0.000104105
8135beec331a8d558070c38b580e4b8e	Fecal	0.00491026
d9eea834805833ac21a86fdabedd8556	BAL	0
d9eea834805833ac21a86fdabedd8556	Saliva	0
d9eea834805833ac21a86fdabedd8556	Oroph	2.50E-06
d9eea834805833ac21a86fdabedd8556	Nasal	1.08E-05
d9eea834805833ac21a86fdabedd8556	Fecal	0.003038817
601101d33cdf43a40bd674a50711af52	BAL	0
601101d33cdf43a40bd674a50711af52	Saliva	1.57E-05
601101d33cdf43a40bd674a50711af52	Oroph	7.49E-06
601101d33cdf43a40bd674a50711af52	Nasal	1.57E-05
601101d33cdf43a40bd674a50711af52	Fecal	0.002144857
ec6732c2e0d4cf64b3d0350e7fe3defb	BAL	2.80E-06
ec6732c2e0d4cf64b3d0350e7fe3defb	Saliva	2.70E-06
ec6732c2e0d4cf64b3d0350e7fe3defb	Oroph	6.27E-06
ec6732c2e0d4cf64b3d0350e7fe3defb	Nasal	0.000128935
ec6732c2e0d4cf64b3d0350e7fe3defb	Fecal	0.0037042
263e41ea2c25dc87bd2ff5910cf30d40	BAL	1.83E-05
263e41ea2c25dc87bd2ff5910cf30d40	Saliva	4.65E-05
263e41ea2c25dc87bd2ff5910cf30d40	Oroph	7.04E-06
263e41ea2c25dc87bd2ff5910cf30d40	Nasal	0.000240615
263e41ea2c25dc87bd2ff5910cf30d40	Fecal	0.009133318
f4cc6e4932f507b33d1335d801f54563	BAL	2.79E-06
f4cc6e4932f507b33d1335d801f54563	Saliva	2.61E-06
f4cc6e4932f507b33d1335d801f54563	Oroph	0
f4cc6e4932f507b33d1335d801f54563	Nasal	1.35E-05
f4cc6e4932f507b33d1335d801f54563	Fecal	0.001654275
c24e0e391aa836b5eae25567c7eb89ee	BAL	0
c24e0e391aa836b5eae25567c7eb89ee	Saliva	7.80E-05
c24e0e391aa836b5eae25567c7eb89ee	Oroph	7.41E-06
c24e0e391aa836b5eae25567c7eb89ee	Nasal	2.79E-05
c24e0e391aa836b5eae25567c7eb89ee	Fecal	0.006687269
2e4f2b53b856c4def6d021d01f5abb70	BAL	0
2e4f2b53b856c4def6d021d01f5abb70	Saliva	9.14E-06
2e4f2b53b856c4def6d021d01f5abb70	Oroph	0
2e4f2b53b856c4def6d021d01f5abb70	Nasal	0.000145299
2e4f2b53b856c4def6d021d01f5abb70	Fecal	0.005680311
b0f5209ef3b4eba6f0348affcacd5862	BAL	0.000369744
b0f5209ef3b4eba6f0348affcacd5862	Saliva	0.001348943
b0f5209ef3b4eba6f0348affcacd5862	Oroph	0.000273284
b0f5209ef3b4eba6f0348affcacd5862	Nasal	3.14E-06
b0f5209ef3b4eba6f0348affcacd5862	Fecal	1.44E-05
a2cec0e8d7fe26f1b4376f3692c2c51e	BAL	0.000915113
a2cec0e8d7fe26f1b4376f3692c2c51e	Saliva	0.00250575
a2cec0e8d7fe26f1b4376f3692c2c51e	Oroph	0.000396188
a2cec0e8d7fe26f1b4376f3692c2c51e	Nasal	1.02E-05
a2cec0e8d7fe26f1b4376f3692c2c51e	Fecal	0.000163946
8f2b0e2fc9c1738f298f80558b81e0b6	BAL	0.000836743
8f2b0e2fc9c1738f298f80558b81e0b6	Saliva	0.000610085
8f2b0e2fc9c1738f298f80558b81e0b6	Oroph	7.89E-05
8f2b0e2fc9c1738f298f80558b81e0b6	Nasal	2.38E-05
8f2b0e2fc9c1738f298f80558b81e0b6	Fecal	3.60E-06
36d9ad396b85196c9b4cf68b81789585	BAL	1.23E-06
36d9ad396b85196c9b4cf68b81789585	Saliva	2.59E-06
36d9ad396b85196c9b4cf68b81789585	Oroph	0
36d9ad396b85196c9b4cf68b81789585	Nasal	3.11E-05
36d9ad396b85196c9b4cf68b81789585	Fecal	0.003332759
33518e48b174ac428cb7be1a216c6c6e	BAL	1.62E-06
33518e48b174ac428cb7be1a216c6c6e	Saliva	3.36E-05
33518e48b174ac428cb7be1a216c6c6e	Oroph	0
33518e48b174ac428cb7be1a216c6c6e	Nasal	7.43E-05
33518e48b174ac428cb7be1a216c6c6e	Fecal	0.003713397
37ab4ef1ea2e1b3c05fc73c9da192b05	BAL	0.000919161
37ab4ef1ea2e1b3c05fc73c9da192b05	Saliva	0.001752756
37ab4ef1ea2e1b3c05fc73c9da192b05	Oroph	0.000326676
37ab4ef1ea2e1b3c05fc73c9da192b05	Nasal	1.53E-05
37ab4ef1ea2e1b3c05fc73c9da192b05	Fecal	1.70E-05
8b53c1e7c9d8c5c7f2478c690c456448	BAL	0.003456314
8b53c1e7c9d8c5c7f2478c690c456448	Saliva	0.006603337
8b53c1e7c9d8c5c7f2478c690c456448	Oroph	0.001027146
8b53c1e7c9d8c5c7f2478c690c456448	Nasal	3.98E-05
8b53c1e7c9d8c5c7f2478c690c456448	Fecal	0.000295135
2df371c65a7a3622b70415bd07c4081f	BAL	0.001652914
2df371c65a7a3622b70415bd07c4081f	Saliva	0.003635982
2df371c65a7a3622b70415bd07c4081f	Oroph	0.000496998
2df371c65a7a3622b70415bd07c4081f	Nasal	1.16E-05
2df371c65a7a3622b70415bd07c4081f	Fecal	0.000125213
08bd43071a06abf56df235fca6655bea	BAL	0
08bd43071a06abf56df235fca6655bea	Saliva	0
08bd43071a06abf56df235fca6655bea	Oroph	0
08bd43071a06abf56df235fca6655bea	Nasal	4.50E-05
08bd43071a06abf56df235fca6655bea	Fecal	0.002289624
9e3226efaf559eb14a478f880462cb8a	BAL	0
9e3226efaf559eb14a478f880462cb8a	Saliva	3.90E-06
9e3226efaf559eb14a478f880462cb8a	Oroph	0
9e3226efaf559eb14a478f880462cb8a	Nasal	1.63E-05
9e3226efaf559eb14a478f880462cb8a	Fecal	0.003365332
7af6fc12809fdafab918881f836460f8	BAL	0
7af6fc12809fdafab918881f836460f8	Saliva	8.02E-06
7af6fc12809fdafab918881f836460f8	Oroph	4.72E-06
7af6fc12809fdafab918881f836460f8	Nasal	4.66E-05
7af6fc12809fdafab918881f836460f8	Fecal	0.005363281
00a96fbd0ac34bfd245f9c24f8737f7d	BAL	0
00a96fbd0ac34bfd245f9c24f8737f7d	Saliva	9.07E-06
00a96fbd0ac34bfd245f9c24f8737f7d	Oroph	0
00a96fbd0ac34bfd245f9c24f8737f7d	Nasal	1.19E-05
00a96fbd0ac34bfd245f9c24f8737f7d	Fecal	0.002558239
c6c3ab4e828fb40d6e05967b7aac9338	BAL	0
c6c3ab4e828fb40d6e05967b7aac9338	Saliva	9.56E-05
c6c3ab4e828fb40d6e05967b7aac9338	Oroph	1.21E-05
c6c3ab4e828fb40d6e05967b7aac9338	Nasal	0.000197569
c6c3ab4e828fb40d6e05967b7aac9338	Fecal	0.013601524
bed671b4676144142cebd192b690f499	BAL	0
bed671b4676144142cebd192b690f499	Saliva	1.07E-05
bed671b4676144142cebd192b690f499	Oroph	0
bed671b4676144142cebd192b690f499	Nasal	9.23E-06
bed671b4676144142cebd192b690f499	Fecal	0.002305619
0a68ec564e278b0246c920ad7de41880	BAL	0
0a68ec564e278b0246c920ad7de41880	Saliva	1.29E-05
0a68ec564e278b0246c920ad7de41880	Oroph	1.18E-06
0a68ec564e278b0246c920ad7de41880	Nasal	3.17E-05
0a68ec564e278b0246c920ad7de41880	Fecal	0.003386927
d76d59ec71de0e3b22da0c9cd564d41a	BAL	0
d76d59ec71de0e3b22da0c9cd564d41a	Saliva	1.56E-05
d76d59ec71de0e3b22da0c9cd564d41a	Oroph	6.02E-06
d76d59ec71de0e3b22da0c9cd564d41a	Nasal	0.000159327
d76d59ec71de0e3b22da0c9cd564d41a	Fecal	0.006531393
d23dcbe0b3e253d3d5f462f07b5bea0b	BAL	0.001090443
d23dcbe0b3e253d3d5f462f07b5bea0b	Saliva	0.001557951
d23dcbe0b3e253d3d5f462f07b5bea0b	Oroph	0.00279631
d23dcbe0b3e253d3d5f462f07b5bea0b	Nasal	9.00E-05
d23dcbe0b3e253d3d5f462f07b5bea0b	Fecal	0.000101809
7e87735c204e7966d544fda276496db7	BAL	0.000602226
7e87735c204e7966d544fda276496db7	Saliva	0.000592185
7e87735c204e7966d544fda276496db7	Oroph	0.001261438
7e87735c204e7966d544fda276496db7	Nasal	3.92E-05
7e87735c204e7966d544fda276496db7	Fecal	1.59E-05
221dbaf580e1944a357a16526a4ca143	BAL	0.000608612
221dbaf580e1944a357a16526a4ca143	Saliva	0.002532565
221dbaf580e1944a357a16526a4ca143	Oroph	0.00052105
221dbaf580e1944a357a16526a4ca143	Nasal	1.30E-05
221dbaf580e1944a357a16526a4ca143	Fecal	3.39E-05
9908fffab7ed4f3bec44cda2f5084d49	BAL	0.000145958
9908fffab7ed4f3bec44cda2f5084d49	Saliva	2.42E-05
9908fffab7ed4f3bec44cda2f5084d49	Oroph	0.000480344
9908fffab7ed4f3bec44cda2f5084d49	Nasal	0.001183762
9908fffab7ed4f3bec44cda2f5084d49	Fecal	0.004277223
942ec60e75a4f9183b9b69cbf8960379	BAL	0.002572175
942ec60e75a4f9183b9b69cbf8960379	Saliva	0.001593652
942ec60e75a4f9183b9b69cbf8960379	Oroph	0.000780248
942ec60e75a4f9183b9b69cbf8960379	Nasal	0.000311748
942ec60e75a4f9183b9b69cbf8960379	Fecal	0.000184686
2bd9309f2f97cae51d18d06ea1ca519a	BAL	0.012529495
2bd9309f2f97cae51d18d06ea1ca519a	Saliva	0.009637634
2bd9309f2f97cae51d18d06ea1ca519a	Oroph	0.010075318
2bd9309f2f97cae51d18d06ea1ca519a	Nasal	0.001118895
2bd9309f2f97cae51d18d06ea1ca519a	Fecal	0.000522875
29fbc7e5021229480248fa7466a499a2	BAL	0.000714285
29fbc7e5021229480248fa7466a499a2	Saliva	0.00092192
29fbc7e5021229480248fa7466a499a2	Oroph	0.000232721
29fbc7e5021229480248fa7466a499a2	Nasal	0.000318491
29fbc7e5021229480248fa7466a499a2	Fecal	8.06E-05
b03d2e5ac94c7a0d115e5c542e9315e8	BAL	0.001034098
b03d2e5ac94c7a0d115e5c542e9315e8	Saliva	2.16E-05
b03d2e5ac94c7a0d115e5c542e9315e8	Oroph	0.000254395
b03d2e5ac94c7a0d115e5c542e9315e8	Nasal	0.035194575
b03d2e5ac94c7a0d115e5c542e9315e8	Fecal	0.00056227
f7447c8e079023f4f2579d8580575dd3	BAL	0
f7447c8e079023f4f2579d8580575dd3	Saliva	0.000142162
f7447c8e079023f4f2579d8580575dd3	Oroph	8.37E-06
f7447c8e079023f4f2579d8580575dd3	Nasal	0.000634636
f7447c8e079023f4f2579d8580575dd3	Fecal	0.010365507
8ae885b74c0c26b7c757e8fa4bf3f226	BAL	0.000403708
8ae885b74c0c26b7c757e8fa4bf3f226	Saliva	0.000435605
8ae885b74c0c26b7c757e8fa4bf3f226	Oroph	0.0005649
8ae885b74c0c26b7c757e8fa4bf3f226	Nasal	1.31E-05
8ae885b74c0c26b7c757e8fa4bf3f226	Fecal	2.21E-05
c83c84c8f82639c3bcb16c5630f257b2	BAL	0
c83c84c8f82639c3bcb16c5630f257b2	Saliva	6.57E-06
c83c84c8f82639c3bcb16c5630f257b2	Oroph	5.91E-06
c83c84c8f82639c3bcb16c5630f257b2	Nasal	0.000279963
c83c84c8f82639c3bcb16c5630f257b2	Fecal	0.001793614
b484195da5a669012008758c2f88fb90	BAL	0
b484195da5a669012008758c2f88fb90	Saliva	0.000372684
b484195da5a669012008758c2f88fb90	Oroph	1.72E-05
b484195da5a669012008758c2f88fb90	Nasal	0.002618097
b484195da5a669012008758c2f88fb90	Fecal	0.010561904
e021b1d10d3d00e2ef45a16fce40938e	BAL	0
e021b1d10d3d00e2ef45a16fce40938e	Saliva	0
e021b1d10d3d00e2ef45a16fce40938e	Oroph	0
e021b1d10d3d00e2ef45a16fce40938e	Nasal	0
e021b1d10d3d00e2ef45a16fce40938e	Fecal	0.002077162
818434292143daca42a3168f3728da82	BAL	0.001701499
818434292143daca42a3168f3728da82	Saliva	0.001537439
818434292143daca42a3168f3728da82	Oroph	0.000368817
818434292143daca42a3168f3728da82	Nasal	0.000214378
818434292143daca42a3168f3728da82	Fecal	0.001250072
e7ab4b543a03582976d41c0df48b69fe	BAL	3.04E-05
e7ab4b543a03582976d41c0df48b69fe	Saliva	0
e7ab4b543a03582976d41c0df48b69fe	Oroph	0
e7ab4b543a03582976d41c0df48b69fe	Nasal	5.44E-06
e7ab4b543a03582976d41c0df48b69fe	Fecal	0.002640099
f1ce4897644877cf6f1235176866dfed	BAL	2.91E-05
f1ce4897644877cf6f1235176866dfed	Saliva	3.64E-05
f1ce4897644877cf6f1235176866dfed	Oroph	2.42E-05
f1ce4897644877cf6f1235176866dfed	Nasal	0.00077077
f1ce4897644877cf6f1235176866dfed	Fecal	0.002453886
209b0f9c375da503e050c43a24e70855	BAL	0
209b0f9c375da503e050c43a24e70855	Saliva	5.05E-05
209b0f9c375da503e050c43a24e70855	Oroph	0
209b0f9c375da503e050c43a24e70855	Nasal	0.000713921
209b0f9c375da503e050c43a24e70855	Fecal	0.001480656
f1c14db955660c59d2d2ac233bb9bac8	BAL	0
f1c14db955660c59d2d2ac233bb9bac8	Saliva	1.70E-05
f1c14db955660c59d2d2ac233bb9bac8	Oroph	0
f1c14db955660c59d2d2ac233bb9bac8	Nasal	0.001186643
f1c14db955660c59d2d2ac233bb9bac8	Fecal	0.002001107
44158349d8858abc6c04aada0c131da5	BAL	1.15E-05
44158349d8858abc6c04aada0c131da5	Saliva	2.05E-05
44158349d8858abc6c04aada0c131da5	Oroph	0.000121273
44158349d8858abc6c04aada0c131da5	Nasal	0.000913902
44158349d8858abc6c04aada0c131da5	Fecal	0.001891515
1ee7bf98ab815301c3c3e7407cebfa65	BAL	0.000233399
1ee7bf98ab815301c3c3e7407cebfa65	Saliva	6.41E-05
1ee7bf98ab815301c3c3e7407cebfa65	Oroph	0.001115132
1ee7bf98ab815301c3c3e7407cebfa65	Nasal	0
1ee7bf98ab815301c3c3e7407cebfa65	Fecal	0
76a2a89fb35336e7b117fc44ff915092	BAL	0.000617548
76a2a89fb35336e7b117fc44ff915092	Saliva	0.001141557
76a2a89fb35336e7b117fc44ff915092	Oroph	0.001618554
76a2a89fb35336e7b117fc44ff915092	Nasal	0
76a2a89fb35336e7b117fc44ff915092	Fecal	0
923f521b9cf313f1f95c9367e09bbc1c	BAL	0.018065991
923f521b9cf313f1f95c9367e09bbc1c	Saliva	0.019370468
923f521b9cf313f1f95c9367e09bbc1c	Oroph	0.062095207
923f521b9cf313f1f95c9367e09bbc1c	Nasal	0.001335443
923f521b9cf313f1f95c9367e09bbc1c	Fecal	0.00124974
cd9401a6bce4a63af516d06d2a843f9d	BAL	0.016125517
cd9401a6bce4a63af516d06d2a843f9d	Saliva	0.02185676
cd9401a6bce4a63af516d06d2a843f9d	Oroph	0.043990555
cd9401a6bce4a63af516d06d2a843f9d	Nasal	0.001539783
cd9401a6bce4a63af516d06d2a843f9d	Fecal	0.001507004
2740cf2417c92847cc298cbd71dd1fcd	BAL	0.001365434
2740cf2417c92847cc298cbd71dd1fcd	Saliva	0.001937188
2740cf2417c92847cc298cbd71dd1fcd	Oroph	0.000400084
2740cf2417c92847cc298cbd71dd1fcd	Nasal	0.000456514
2740cf2417c92847cc298cbd71dd1fcd	Fecal	0.000490779
8d35d777e6abf2644eb139cf26bf2cbc	BAL	0.000145523
8d35d777e6abf2644eb139cf26bf2cbc	Saliva	0.000242129
8d35d777e6abf2644eb139cf26bf2cbc	Oroph	0.000772559
8d35d777e6abf2644eb139cf26bf2cbc	Nasal	4.00E-06
8d35d777e6abf2644eb139cf26bf2cbc	Fecal	0.000247152
b022b5312f30be684bdd2cc66030dea5	BAL	0.001690118
b022b5312f30be684bdd2cc66030dea5	Saliva	0.00074561
b022b5312f30be684bdd2cc66030dea5	Oroph	0.000560016
b022b5312f30be684bdd2cc66030dea5	Nasal	8.06E-05
b022b5312f30be684bdd2cc66030dea5	Fecal	0
3916a456bb0a3bfd02c15fd537ff5923	BAL	0.005091298
3916a456bb0a3bfd02c15fd537ff5923	Saliva	0.003273801
3916a456bb0a3bfd02c15fd537ff5923	Oroph	0.007729371
3916a456bb0a3bfd02c15fd537ff5923	Nasal	0.000310896
3916a456bb0a3bfd02c15fd537ff5923	Fecal	0.000948616
dcb780205dff9735d08f1a23c93470cf	BAL	0.000746021
dcb780205dff9735d08f1a23c93470cf	Saliva	0.002850498
dcb780205dff9735d08f1a23c93470cf	Oroph	0.000163539
dcb780205dff9735d08f1a23c93470cf	Nasal	4.62E-05
dcb780205dff9735d08f1a23c93470cf	Fecal	0.000137298
6cb8554bacf666885f13532fe255ae86	BAL	0.000396198
6cb8554bacf666885f13532fe255ae86	Saliva	0.002094929
6cb8554bacf666885f13532fe255ae86	Oroph	0.000108884
6cb8554bacf666885f13532fe255ae86	Nasal	1.08E-05
6cb8554bacf666885f13532fe255ae86	Fecal	7.27E-05
f0140aec257756213c446d6d7c286873	BAL	0.000185086
f0140aec257756213c446d6d7c286873	Saliva	0.002470473
f0140aec257756213c446d6d7c286873	Oroph	5.12E-05
f0140aec257756213c446d6d7c286873	Nasal	3.66E-05
f0140aec257756213c446d6d7c286873	Fecal	7.84E-06
f117f249f9d1425f4ecfc792bd51c3f9	BAL	0.001516559
f117f249f9d1425f4ecfc792bd51c3f9	Saliva	0.008651229
f117f249f9d1425f4ecfc792bd51c3f9	Oroph	0.001683003
f117f249f9d1425f4ecfc792bd51c3f9	Nasal	4.70E-05
f117f249f9d1425f4ecfc792bd51c3f9	Fecal	0.000134002
08a0cf376add32f3f4b57ec1e82a7a27	BAL	0
08a0cf376add32f3f4b57ec1e82a7a27	Saliva	0.000112827
08a0cf376add32f3f4b57ec1e82a7a27	Oroph	3.85E-05
08a0cf376add32f3f4b57ec1e82a7a27	Nasal	6.76E-05
08a0cf376add32f3f4b57ec1e82a7a27	Fecal	0.007006504
052ed87a5bce8789c20b59effda065d6	BAL	0
052ed87a5bce8789c20b59effda065d6	Saliva	0.000384773
052ed87a5bce8789c20b59effda065d6	Oroph	4.44E-05
052ed87a5bce8789c20b59effda065d6	Nasal	0.000619154
052ed87a5bce8789c20b59effda065d6	Fecal	0.018779702
ca647fe90e501808421954e5fbf9faa6	BAL	1.59E-05
ca647fe90e501808421954e5fbf9faa6	Saliva	5.50E-05
ca647fe90e501808421954e5fbf9faa6	Oroph	0
ca647fe90e501808421954e5fbf9faa6	Nasal	1.54E-05
ca647fe90e501808421954e5fbf9faa6	Fecal	0.002140399
1f0532e025d966a685fd0d1f3144bc8a	BAL	0.016458207
1f0532e025d966a685fd0d1f3144bc8a	Saliva	0.005316227
1f0532e025d966a685fd0d1f3144bc8a	Oroph	0.001681638
1f0532e025d966a685fd0d1f3144bc8a	Nasal	0.000187622
1f0532e025d966a685fd0d1f3144bc8a	Fecal	0.000854533
99bccd58aaeb00f98e22add40be6e36b	BAL	0.001756853
99bccd58aaeb00f98e22add40be6e36b	Saliva	9.76E-06
99bccd58aaeb00f98e22add40be6e36b	Oroph	8.51E-05
99bccd58aaeb00f98e22add40be6e36b	Nasal	0.005363717
99bccd58aaeb00f98e22add40be6e36b	Fecal	0.000361828
09ba0dcc9d08747a09b3a4ec08c8d529	BAL	0.002304991
09ba0dcc9d08747a09b3a4ec08c8d529	Saliva	0.000379934
09ba0dcc9d08747a09b3a4ec08c8d529	Oroph	5.39E-05
09ba0dcc9d08747a09b3a4ec08c8d529	Nasal	1.31E-05
09ba0dcc9d08747a09b3a4ec08c8d529	Fecal	2.59E-06
b688fd2360318f8ca8b3cc33fb7af7d2	BAL	0.005247184
b688fd2360318f8ca8b3cc33fb7af7d2	Saliva	0.003056286
b688fd2360318f8ca8b3cc33fb7af7d2	Oroph	0.002434467
b688fd2360318f8ca8b3cc33fb7af7d2	Nasal	0.000170087
b688fd2360318f8ca8b3cc33fb7af7d2	Fecal	0.000137468
644fd07dc284e48b3f9bdbf76078fd2e	BAL	0
644fd07dc284e48b3f9bdbf76078fd2e	Saliva	9.33E-05
644fd07dc284e48b3f9bdbf76078fd2e	Oroph	2.42E-06
644fd07dc284e48b3f9bdbf76078fd2e	Nasal	4.16E-05
644fd07dc284e48b3f9bdbf76078fd2e	Fecal	0.003273654
5643a8775757764abd83894a2cd7889f	BAL	0.001868497
5643a8775757764abd83894a2cd7889f	Saliva	0.001576516
5643a8775757764abd83894a2cd7889f	Oroph	7.22E-05
5643a8775757764abd83894a2cd7889f	Nasal	1.25E-05
5643a8775757764abd83894a2cd7889f	Fecal	8.28E-05
14bebabdecdeb9efdd5809629e49451f	BAL	0.000947001
14bebabdecdeb9efdd5809629e49451f	Saliva	0.006084287
14bebabdecdeb9efdd5809629e49451f	Oroph	0.000259385
14bebabdecdeb9efdd5809629e49451f	Nasal	4.38E-06
14bebabdecdeb9efdd5809629e49451f	Fecal	0.00025265
300568e1ddcb6356519af1a75ab2df4b	BAL	0.001018612
300568e1ddcb6356519af1a75ab2df4b	Saliva	0.000808108
300568e1ddcb6356519af1a75ab2df4b	Oroph	0.000330938
300568e1ddcb6356519af1a75ab2df4b	Nasal	4.10E-05
300568e1ddcb6356519af1a75ab2df4b	Fecal	2.43E-05
98bcf713cdab713b589f72f2ebcef570	BAL	0.006884693
98bcf713cdab713b589f72f2ebcef570	Saliva	0.00217654
98bcf713cdab713b589f72f2ebcef570	Oroph	0.000404846
98bcf713cdab713b589f72f2ebcef570	Nasal	3.42E-05
98bcf713cdab713b589f72f2ebcef570	Fecal	0.000160436
ff48ea2b9d30c737b53aeb9841179d57	BAL	0.005187472
ff48ea2b9d30c737b53aeb9841179d57	Saliva	0.002282964
ff48ea2b9d30c737b53aeb9841179d57	Oroph	0.001048654
ff48ea2b9d30c737b53aeb9841179d57	Nasal	5.84E-05
ff48ea2b9d30c737b53aeb9841179d57	Fecal	0.000424
e93b313352019b8113e7fc66bf757917	BAL	0.006665299
e93b313352019b8113e7fc66bf757917	Saliva	0.00119877
e93b313352019b8113e7fc66bf757917	Oroph	8.05E-05
e93b313352019b8113e7fc66bf757917	Nasal	6.12E-05
e93b313352019b8113e7fc66bf757917	Fecal	0.000942533
b407c0316dbd17ba50708ee7a6bb48e6	BAL	0
b407c0316dbd17ba50708ee7a6bb48e6	Saliva	9.34E-06
b407c0316dbd17ba50708ee7a6bb48e6	Oroph	0
b407c0316dbd17ba50708ee7a6bb48e6	Nasal	7.32E-05
b407c0316dbd17ba50708ee7a6bb48e6	Fecal	0.004956755
7fb08fa9b7b2eef6a3db57d0de769227	BAL	0.000333967
7fb08fa9b7b2eef6a3db57d0de769227	Saliva	0.000116199
7fb08fa9b7b2eef6a3db57d0de769227	Oroph	0.000189641
7fb08fa9b7b2eef6a3db57d0de769227	Nasal	0.028628588
7fb08fa9b7b2eef6a3db57d0de769227	Fecal	0.0217183
b2574632cd105083065793a728d40c81	BAL	0
b2574632cd105083065793a728d40c81	Saliva	9.83E-05
b2574632cd105083065793a728d40c81	Oroph	0
b2574632cd105083065793a728d40c81	Nasal	0.000108813
b2574632cd105083065793a728d40c81	Fecal	0.018423096
19a779b06d85c489c23dcd3d3817226b	BAL	0
19a779b06d85c489c23dcd3d3817226b	Saliva	5.46E-05
19a779b06d85c489c23dcd3d3817226b	Oroph	0
19a779b06d85c489c23dcd3d3817226b	Nasal	3.19E-05
19a779b06d85c489c23dcd3d3817226b	Fecal	0.004977672
ebfa2bf5f3b4bcbc56de0128026b4ace	BAL	4.59E-06
ebfa2bf5f3b4bcbc56de0128026b4ace	Saliva	2.16E-05
ebfa2bf5f3b4bcbc56de0128026b4ace	Oroph	2.47E-06
ebfa2bf5f3b4bcbc56de0128026b4ace	Nasal	5.56E-05
ebfa2bf5f3b4bcbc56de0128026b4ace	Fecal	0.002614843
fd142f8d5321b7cc15800fa19096a231	BAL	0
fd142f8d5321b7cc15800fa19096a231	Saliva	4.90E-05
fd142f8d5321b7cc15800fa19096a231	Oroph	2.59E-06
fd142f8d5321b7cc15800fa19096a231	Nasal	0.000175042
fd142f8d5321b7cc15800fa19096a231	Fecal	0.006112337
f42309a74e8f72143785a7207584b6f7	BAL	2.29E-06
f42309a74e8f72143785a7207584b6f7	Saliva	0
f42309a74e8f72143785a7207584b6f7	Oroph	0
f42309a74e8f72143785a7207584b6f7	Nasal	0.001513322
f42309a74e8f72143785a7207584b6f7	Fecal	0.003897576
9e3e61ab8f8501e49dfd6f9a0af91d14	BAL	0
9e3e61ab8f8501e49dfd6f9a0af91d14	Saliva	0
9e3e61ab8f8501e49dfd6f9a0af91d14	Oroph	5.65E-05
9e3e61ab8f8501e49dfd6f9a0af91d14	Nasal	0.004294594
9e3e61ab8f8501e49dfd6f9a0af91d14	Fecal	0.001074794
41f3f39a0335a7392afa80327caf0f77	BAL	6.28E-06
41f3f39a0335a7392afa80327caf0f77	Saliva	0
41f3f39a0335a7392afa80327caf0f77	Oroph	1.69E-05
41f3f39a0335a7392afa80327caf0f77	Nasal	0.008409281
41f3f39a0335a7392afa80327caf0f77	Fecal	0.000883976
715ccce623a963888d484f969b745fb4	BAL	0
715ccce623a963888d484f969b745fb4	Saliva	0
715ccce623a963888d484f969b745fb4	Oroph	0
715ccce623a963888d484f969b745fb4	Nasal	0.001890396
715ccce623a963888d484f969b745fb4	Fecal	0
c67ba62f34a05261ea7a810ff643a52c	BAL	0.000173832
c67ba62f34a05261ea7a810ff643a52c	Saliva	3.19E-05
c67ba62f34a05261ea7a810ff643a52c	Oroph	0.000251877
c67ba62f34a05261ea7a810ff643a52c	Nasal	0.015786101
c67ba62f34a05261ea7a810ff643a52c	Fecal	0.011072106
304a8d1fb0f5543cf1c23064bfe3691c	BAL	6.71E-05
304a8d1fb0f5543cf1c23064bfe3691c	Saliva	0
304a8d1fb0f5543cf1c23064bfe3691c	Oroph	0
304a8d1fb0f5543cf1c23064bfe3691c	Nasal	0.004607003
304a8d1fb0f5543cf1c23064bfe3691c	Fecal	0.000174739
4245fe74d6dc62e222f933d3dc8502f5	BAL	0
4245fe74d6dc62e222f933d3dc8502f5	Saliva	2.14E-05
4245fe74d6dc62e222f933d3dc8502f5	Oroph	4.93E-06
4245fe74d6dc62e222f933d3dc8502f5	Nasal	4.08E-06
4245fe74d6dc62e222f933d3dc8502f5	Fecal	0.00926525
47dd73619a45151ac47a3f6b6958806a	BAL	0
47dd73619a45151ac47a3f6b6958806a	Saliva	0
47dd73619a45151ac47a3f6b6958806a	Oroph	0
47dd73619a45151ac47a3f6b6958806a	Nasal	1.53E-05
47dd73619a45151ac47a3f6b6958806a	Fecal	0.002418556
9ee9d7f1e7a96963f1ee2668f858fced	BAL	0
9ee9d7f1e7a96963f1ee2668f858fced	Saliva	5.11E-05
9ee9d7f1e7a96963f1ee2668f858fced	Oroph	4.76E-06
9ee9d7f1e7a96963f1ee2668f858fced	Nasal	0.000401816
9ee9d7f1e7a96963f1ee2668f858fced	Fecal	0.014570616
13c1b2a8c491cf3fba2fa50e45717450	BAL	0
13c1b2a8c491cf3fba2fa50e45717450	Saliva	0
13c1b2a8c491cf3fba2fa50e45717450	Oroph	0
13c1b2a8c491cf3fba2fa50e45717450	Nasal	0.000103111
13c1b2a8c491cf3fba2fa50e45717450	Fecal	0.002715912
eebdf542c58b46b9406e8329ec3c4637	BAL	0
eebdf542c58b46b9406e8329ec3c4637	Saliva	0
eebdf542c58b46b9406e8329ec3c4637	Oroph	0
eebdf542c58b46b9406e8329ec3c4637	Nasal	0.000123006
eebdf542c58b46b9406e8329ec3c4637	Fecal	0.003879866
